epoch,accuracy,auc,binary_accuracy,binary_crossentropy,false_negatives,false_positives,loss,precision,recall,true_negatives,true_positives,val_accuracy,val_auc,val_binary_accuracy,val_binary_crossentropy,val_false_negatives,val_false_positives,val_loss,val_precision,val_recall,val_true_negatives,val_true_positives
0,0.0,0.9128597974777222,0.8027186989784241,0.5224171280860901,1428.0,241.0,2.364119529724121,0.8670711517333984,0.5239999890327454,5219.0,1572.0,0.0,0.9513212442398071,0.8660756349563599,0.45629459619522095,388.0,745.0,1.097503423690796,0.7514181137084961,0.8530303239822388,5075.0,2252.0
1,0.0,0.9668148159980774,0.9003546237945557,0.3720462918281555,115.0,728.0,0.6528714895248413,0.798505425453186,0.9616666436195374,4732.0,2885.0,0.0,0.9465502500534058,0.8797872066497803,0.37838536500930786,281.0,736.0,0.4775567948818207,0.7621970772743225,0.8935605883598328,5084.0,2359.0
2,0.0,0.9865928888320923,0.9592198729515076,0.21686050295829773,100.0,245.0,0.251691073179245,0.9220985770225525,0.9666666388511658,5215.0,2900.0,0.0,0.9348158240318298,0.9108747243881226,0.31128552556037903,314.0,440.0,0.3389829099178314,0.8409255146980286,0.8810606002807617,5380.0,2326.0
