epoch,accuracy,auc,binary_accuracy,binary_crossentropy,false_negatives,false_positives,loss,precision,recall,true_negatives,true_positives,val_accuracy,val_auc,val_binary_accuracy,val_binary_crossentropy,val_false_negatives,val_false_positives,val_loss,val_precision,val_recall,val_true_negatives,val_true_positives
0,0.0,0.7152078747749329,0.7527186870574951,0.5616880655288696,1906.0,186.0,2.4181151390075684,0.7978261113166809,0.27803030610084534,5634.0,734.0,0.0,0.9491688013076782,0.8735224604606628,0.4461858570575714,620.0,450.0,1.0866587162017822,0.8262548446655273,0.7753623127937317,5250.0,2140.0
1,0.0,0.966404378414154,0.9174941182136536,0.32640373706817627,97.0,601.0,0.5994167923927307,0.8088422417640686,0.9632575511932373,5219.0,2543.0,0.0,0.9819304943084717,0.9446808695793152,0.23761065304279327,303.0,165.0,0.3290139436721802,0.9370709657669067,0.8902173638343811,5535.0,2457.0
2,0.0,0.9876869916915894,0.9703309535980225,0.16772766411304474,75.0,176.0,0.2041039913892746,0.9357898831367493,0.9715909361839294,5644.0,2565.0,0.0,0.96211177110672,0.9066193699836731,0.2913106083869934,424.0,366.0,0.3142910599708557,0.8645448088645935,0.8463768362998962,5334.0,2336.0
