BEGIN_DATE,END_DATE,NUM_NODES,ATTACK_RATIO,ATTACK_START_TIME,ATTACK_DURATION,ATTACK_PARAMETER,NODE,LAT,LNG,TIME,TIME_FEATURE,ACTIVE,PACKET,ATTACKED,PACKET_109,NODE_109,PACKET_110,NODE_110,PACKET_114,NODE_114,PACKET_131,NODE_131,PACKET_133,NODE_133,PACKET_176,NODE_176,PACKET_209,NODE_209,PACKET_248,NODE_248,PACKET_233,NODE_233,PACKET_170,NODE_170
2023-12-05,2023-12-05,10,0.5,2023-12-05 00:32:37.783072,0:20:00,4,109,50.46388319,35.37576942,2023-12-05 00:31:42.182678,0,0,1,0,1,1,1,0,4,0,40,0,75,0,1,0,1,0,1,0,79,0,75,0
2023-12-05,2023-12-05,10,0.5,2023-12-05 00:32:37.783072,0:20:00,4,109,50.46388319,35.37576942,2023-12-05 00:31:47.182678,0,0,19,0,19,1,19,0,21,0,20,0,99,0,19,0,19,0,19,0,99,0,101,0
2023-12-05,2023-12-05,10,0.5,2023-12-05 00:32:37.783072,0:20:00,4,109,50.46388319,35.37576942,2023-12-05 00:31:52.182678,0,0,53,0,53,1,51,0,56,0,53,0,103,0,51,0,53,0,53,0,128,0,129,0
2023-12-05,2023-12-05,10,0.5,2023-12-05 00:32:37.783072,0:20:00,4,109,50.46388319,35.37576942,2023-12-05 00:31:57.182678,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-12-05,2023-12-05,10,0.5,2023-12-05 00:32:37.783072,0:20:00,4,109,50.46388319,35.37576942,2023-12-05 00:32:02.182678,0,0,22,0,22,1,22,0,24,0,48,0,115,0,22,0,22,0,22,0,98,0,99,0
2023-12-05,2023-12-05,10,0.5,2023-12-05 00:32:37.783072,0:20:00,4,109,50.46388319,35.37576942,2023-12-05 00:32:07.182678,0,0,41,0,41,1,21,0,24,0,63,0,103,0,23,0,21,0,21,0,100,0,102,0
2023-12-05,2023-12-05,10,0.5,2023-12-05 00:32:37.783072,0:20:00,4,109,50.46388319,35.37576942,2023-12-05 00:32:12.182678,1,0,32,0,32,1,24,0,26,0,52,0,103,0,25,0,24,0,24,0,100,0,100,0
2023-12-05,2023-12-05,10,0.5,2023-12-05 00:32:37.783072,0:20:00,4,109,50.46388319,35.37576942,2023-12-05 00:32:17.182678,1,0,19,0,19,1,21,0,22,0,33,0,98,0,21,0,19,0,19,0,98,0,97,0
2023-12-05,2023-12-05,10,0.5,2023-12-05 00:32:37.783072,0:20:00,4,109,50.46388319,35.37576942,2023-12-05 00:32:22.182678,1,0,25,0,25,1,25,0,27,0,25,0,104,0,28,0,25,0,25,0,115,0,101,0
2023-12-05,2023-12-05,10,0.5,2023-12-05 00:32:37.783072,0:20:00,4,109,50.46388319,35.37576942,2023-12-05 00:32:27.182678,1,0,27,0,27,1,27,0,30,0,27,0,119,0,27,0,43,0,43,0,106,0,108,0
