BEGIN_DATE,END_DATE,NUM_NODES,ATTACK_RATIO,ATTACK_START_TIME,ATTACK_DURATION,ATTACK_PARAMETER,NODE,LAT,LNG,TIME,TIME_FEATURE,ACTIVE,PACKET,ATTACKED,PACKET_109,NODE_109,PACKET_110,NODE_110,PACKET_114,NODE_114,PACKET_131,NODE_131,PACKET_133,NODE_133,PACKET_176,NODE_176,PACKET_209,NODE_209,PACKET_248,NODE_248,PACKET_233,NODE_233,PACKET_170,NODE_170
2023-12-05,2023-12-05,10,1,2023-12-05 10:43:29.432491,0:10:00,6,109,50.46388319,35.37576942,2023-12-05 10:42:33.810332,0,0,2,0,2,1,2,0,5,0,16,0,0,0,2,0,2,0,2,0,76,0,76,0
2023-12-05,2023-12-05,10,1,2023-12-05 10:43:29.432491,0:10:00,6,109,50.46388319,35.37576942,2023-12-05 10:42:38.810332,0,0,35,0,35,1,19,0,21,0,19,0,0,0,19,0,21,0,19,0,100,0,102,0
2023-12-05,2023-12-05,10,1,2023-12-05 10:43:29.432491,0:10:00,6,109,50.46388319,35.37576942,2023-12-05 10:42:43.810332,0,0,78,0,78,1,53,0,58,0,53,0,20,0,51,0,55,0,51,0,127,0,127,0
2023-12-05,2023-12-05,10,1,2023-12-05 10:43:29.432491,0:10:00,6,109,50.46388319,35.37576942,2023-12-05 10:42:48.810332,0,0,0,0,0,1,0,0,0,0,0,0,102,0,0,0,0,0,0,0,96,0,0,0
2023-12-05,2023-12-05,10,1,2023-12-05 10:43:29.432491,0:10:00,6,109,50.46388319,35.37576942,2023-12-05 10:42:53.810332,0,0,32,0,32,1,19,0,22,0,19,0,103,0,19,0,19,0,19,0,0,0,96,0
2023-12-05,2023-12-05,10,1,2023-12-05 10:43:29.432491,0:10:00,6,109,50.46388319,35.37576942,2023-12-05 10:42:58.810332,0,0,22,0,22,1,19,0,21,0,21,0,104,0,19,0,19,0,19,0,98,0,96,0
2023-12-05,2023-12-05,10,1,2023-12-05 10:43:29.432491,0:10:00,6,109,50.46388319,35.37576942,2023-12-05 10:43:03.810332,1,0,20,0,20,1,22,0,23,0,20,0,96,0,22,0,20,0,22,0,97,0,97,0
2023-12-05,2023-12-05,10,1,2023-12-05 10:43:29.432491,0:10:00,6,109,50.46388319,35.37576942,2023-12-05 10:43:08.810332,1,0,22,0,22,1,22,0,23,0,21,0,104,0,21,0,21,0,24,0,99,0,103,0
2023-12-05,2023-12-05,10,1,2023-12-05 10:43:29.432491,0:10:00,6,109,50.46388319,35.37576942,2023-12-05 10:43:13.810332,1,0,23,0,23,1,21,0,24,0,21,0,102,0,21,0,21,0,21,0,98,0,100,0
2023-12-05,2023-12-05,10,1,2023-12-05 10:43:29.432491,0:10:00,6,109,50.46388319,35.37576942,2023-12-05 10:43:18.810332,1,0,22,0,22,1,21,0,39,0,21,0,98,0,22,0,23,0,21,0,99,0,101,0
2023-12-05,2023-12-05,10,1,2023-12-05 10:43:29.432491,0:10:00,6,109,50.46388319,35.37576942,2023-12-05 10:43:23.810332,1,0,22,0,22,1,22,0,25,0,22,0,110,0,24,0,24,0,24,0,103,0,100,0
2023-12-05,2023-12-05,10,1,2023-12-05 10:43:29.432491,0:10:00,6,109,50.46388319,35.37576942,2023-12-05 10:43:28.810332,1,1,42,1,42,1,42,0,30,0,42,0,96,0,50,0,28,0,29,0,107,0,106,0
2023-12-05,2023-12-05,10,1,2023-12-05 10:43:29.432491,0:10:00,6,109,50.46388319,35.37576942,2023-12-05 10:43:33.810332,2,1,244,1,244,1,244,0,247,0,244,0,253,0,238,0,258,0,258,0,242,0,232,0
2023-12-05,2023-12-05,10,1,2023-12-05 10:43:29.432491,0:10:00,6,109,50.46388319,35.37576942,2023-12-05 10:43:38.810332,2,1,259,1,259,1,259,0,261,0,261,0,267,0,255,0,257,0,256,0,251,0,254,0
2023-12-05,2023-12-05,10,1,2023-12-05 10:43:29.432491,0:10:00,6,109,50.46388319,35.37576942,2023-12-05 10:43:43.810332,2,1,254,1,254,1,253,0,257,0,253,0,257,0,255,0,253,0,253,0,259,0,276,0
2023-12-05,2023-12-05,10,1,2023-12-05 10:43:29.432491,0:10:00,6,109,50.46388319,35.37576942,2023-12-05 10:43:48.810332,2,1,255,1,255,1,256,0,271,0,266,0,253,0,253,0,253,0,255,0,253,0,253,0
2023-12-05,2023-12-05,10,1,2023-12-05 10:43:29.432491,0:10:00,6,109,50.46388319,35.37576942,2023-12-05 10:43:53.810332,2,1,253,1,253,1,272,0,259,0,272,0,253,0,252,0,254,0,254,0,254,0,253,0
2023-12-05,2023-12-05,10,1,2023-12-05 10:43:29.432491,0:10:00,6,109,50.46388319,35.37576942,2023-12-05 10:43:58.810332,2,1,253,1,253,1,254,0,259,0,250,0,255,0,251,0,255,0,255,0,255,0,254,0
2023-12-05,2023-12-05,10,1,2023-12-05 10:43:29.432491,0:10:00,6,109,50.46388319,35.37576942,2023-12-05 10:44:03.810332,3,1,252,1,252,1,255,0,259,0,253,0,251,0,253,0,257,0,253,0,252,0,251,0
2023-12-05,2023-12-05,10,1,2023-12-05 10:43:29.432491,0:10:00,6,109,50.46388319,35.37576942,2023-12-05 10:44:08.810332,3,1,273,1,273,1,258,0,261,0,273,0,255,0,273,0,259,0,259,0,259,0,259,0
2023-12-05,2023-12-05,10,1,2023-12-05 10:43:29.432491,0:10:00,6,109,50.46388319,35.37576942,2023-12-05 10:44:13.810332,3,1,253,1,253,1,252,0,254,0,254,0,265,0,257,0,255,0,255,0,259,0,274,0
2023-12-05,2023-12-05,10,1,2023-12-05 10:43:29.432491,0:10:00,6,109,50.46388319,35.37576942,2023-12-05 10:44:18.810332,3,1,265,1,265,1,277,0,279,0,288,0,256,0,262,0,278,0,277,0,263,0,263,0
2023-12-05,2023-12-05,10,1,2023-12-05 10:43:29.432491,0:10:00,6,109,50.46388319,35.37576942,2023-12-05 10:44:23.810332,3,1,256,1,256,1,253,0,252,0,262,0,258,0,256,0,254,0,254,0,267,0,256,0
2023-12-05,2023-12-05,10,1,2023-12-05 10:43:29.432491,0:10:00,6,109,50.46388319,35.37576942,2023-12-05 10:44:28.810332,3,1,261,1,261,1,255,0,261,0,255,0,263,0,253,0,253,0,253,0,252,0,254,0
2023-12-05,2023-12-05,10,1,2023-12-05 10:43:29.432491,0:10:00,6,109,50.46388319,35.37576942,2023-12-05 10:44:33.810332,4,1,271,1,271,1,250,0,254,0,252,0,253,0,251,0,251,0,253,0,253,0,254,0
2023-12-05,2023-12-05,10,1,2023-12-05 10:43:29.432491,0:10:00,6,109,50.46388319,35.37576942,2023-12-05 10:44:38.810332,4,1,266,1,266,1,259,0,257,0,275,0,257,0,255,0,257,0,255,0,253,0,253,0
2023-12-05,2023-12-05,10,1,2023-12-05 10:43:29.432491,0:10:00,6,109,50.46388319,35.37576942,2023-12-05 10:44:43.810332,4,1,257,1,257,1,269,0,258,0,259,0,255,0,258,0,253,0,255,0,257,0,275,0
