BEGIN_DATE,END_DATE,NUM_NODES,ATTACK_RATIO,ATTACK_START_TIME,ATTACK_DURATION,ATTACK_PARAMETER,NODE,LAT,LNG,TIME,TIME_FEATURE,ACTIVE,PACKET,ATTACKED,PACKET_109,NODE_109,PACKET_110,NODE_110,PACKET_114,NODE_114,PACKET_131,NODE_131,PACKET_133,NODE_133,PACKET_176,NODE_176,PACKET_209,NODE_209,PACKET_248,NODE_248,PACKET_233,NODE_233,PACKET_170,NODE_170
2023-12-05,2023-12-05,10,0.5,2023-12-05 08:41:19.098128,0:20:00,6,109,50.46388319,35.37576942,2023-12-05 08:40:23.505579,0,0,10,0,10,1,2,0,9,0,2,0,0,0,2,0,2,0,2,0,76,0,76,0
2023-12-05,2023-12-05,10,0.5,2023-12-05 08:41:19.098128,0:20:00,6,109,50.46388319,35.37576942,2023-12-05 08:40:28.505579,0,0,39,0,39,1,19,0,21,0,41,0,11,0,19,0,19,0,19,0,100,0,101,0
2023-12-05,2023-12-05,10,0.5,2023-12-05 08:41:19.098128,0:20:00,6,109,50.46388319,35.37576942,2023-12-05 08:40:33.505579,0,0,63,0,63,1,58,0,59,0,64,0,110,0,56,0,58,0,56,0,134,0,133,0
2023-12-05,2023-12-05,10,0.5,2023-12-05 08:41:19.098128,0:20:00,6,109,50.46388319,35.37576942,2023-12-05 08:40:38.505579,0,0,22,0,22,1,20,0,24,0,21,0,128,0,20,0,20,0,22,0,96,0,98,0
2023-12-05,2023-12-05,10,0.5,2023-12-05 08:41:19.098128,0:20:00,6,109,50.46388319,35.37576942,2023-12-05 08:40:43.505579,0,0,21,0,21,1,21,0,24,0,21,0,97,0,21,0,21,0,21,0,98,0,97,0
2023-12-05,2023-12-05,10,0.5,2023-12-05 08:41:19.098128,0:20:00,6,109,50.46388319,35.37576942,2023-12-05 08:40:48.505579,0,0,0,0,0,1,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0
2023-12-05,2023-12-05,10,0.5,2023-12-05 08:41:19.098128,0:20:00,6,109,50.46388319,35.37576942,2023-12-05 08:40:53.505579,1,0,29,0,29,1,19,0,21,0,19,0,96,0,19,0,19,0,19,0,98,0,98,0
2023-12-05,2023-12-05,10,0.5,2023-12-05 08:41:19.098128,0:20:00,6,109,50.46388319,35.37576942,2023-12-05 08:40:58.505579,1,0,64,0,64,1,19,0,22,0,19,0,102,0,19,0,19,0,19,0,98,0,97,0
2023-12-05,2023-12-05,10,0.5,2023-12-05 08:41:19.098128,0:20:00,6,109,50.46388319,35.37576942,2023-12-05 08:41:03.505579,1,0,20,0,20,1,20,0,25,0,20,0,101,0,20,0,20,0,20,0,97,0,100,0
2023-12-05,2023-12-05,10,0.5,2023-12-05 08:41:19.098128,0:20:00,6,109,50.46388319,35.37576942,2023-12-05 08:41:08.505579,1,0,25,0,25,1,28,0,42,0,45,0,120,0,25,0,25,0,41,0,104,0,104,0
2023-12-05,2023-12-05,10,0.5,2023-12-05 08:41:19.098128,0:20:00,6,109,50.46388319,35.37576942,2023-12-05 08:41:13.505579,1,0,63,0,63,1,21,0,25,0,42,0,100,0,23,0,21,0,21,0,113,0,101,0
2023-12-05,2023-12-05,10,0.5,2023-12-05 08:41:19.098128,0:20:00,6,109,50.46388319,35.37576942,2023-12-05 08:41:18.505579,1,0,76,0,76,1,44,0,31,0,30,0,99,0,28,0,44,0,30,0,107,0,122,0
2023-12-05,2023-12-05,10,0.5,2023-12-05 08:41:19.098128,0:20:00,6,109,50.46388319,35.37576942,2023-12-05 08:41:23.505579,2,0,27,0,27,1,19,0,245,0,66,0,255,0,243,0,19,0,245,0,226,0,96,0
2023-12-05,2023-12-05,10,0.5,2023-12-05 08:41:19.098128,0:20:00,6,109,50.46388319,35.37576942,2023-12-05 08:41:28.505579,2,0,59,0,59,1,24,0,266,0,45,0,255,0,276,0,24,0,260,0,257,0,100,0
2023-12-05,2023-12-05,10,0.5,2023-12-05 08:41:19.098128,0:20:00,6,109,50.46388319,35.37576942,2023-12-05 08:41:33.505579,2,0,40,0,40,1,21,0,255,0,21,0,251,0,253,0,22,0,271,0,253,0,99,0
2023-12-05,2023-12-05,10,0.5,2023-12-05 08:41:19.098128,0:20:00,6,109,50.46388319,35.37576942,2023-12-05 08:41:38.505579,2,0,65,0,65,1,102,0,274,0,53,0,278,0,255,0,24,0,255,0,257,0,101,0
2023-12-05,2023-12-05,10,0.5,2023-12-05 08:41:19.098128,0:20:00,6,109,50.46388319,35.37576942,2023-12-05 08:41:43.505579,2,0,57,0,57,1,107,0,261,0,26,0,258,0,257,0,26,0,259,0,275,0,103,0
2023-12-05,2023-12-05,10,0.5,2023-12-05 08:41:19.098128,0:20:00,6,109,50.46388319,35.37576942,2023-12-05 08:41:48.505579,2,0,72,0,72,1,95,0,256,0,21,0,251,0,253,0,21,0,253,0,253,0,100,0
