BEGIN_DATE,END_DATE,NUM_NODES,ATTACK_RATIO,ATTACK_START_TIME,ATTACK_DURATION,ATTACK_PARAMETER,NODE,LAT,LNG,TIME,TIME_FEATURE,ACTIVE,PACKET,ATTACKED,PACKET_109,NODE_109,PACKET_110,NODE_110,PACKET_114,NODE_114,PACKET_131,NODE_131,PACKET_133,NODE_133,PACKET_176,NODE_176,PACKET_209,NODE_209,PACKET_248,NODE_248,PACKET_233,NODE_233,PACKET_170,NODE_170
2023-12-05,2023-12-05,10,1,2023-12-05 18:52:04.265765,0:10:00,8,109,50.46388319,35.37576942,2023-12-05 18:51:08.668816,0,0,1,0,1,1,1,0,4,0,37,0,0,0,1,0,1,0,1,0,75,0,75,0
2023-12-05,2023-12-05,10,1,2023-12-05 18:52:04.265765,0:10:00,8,109,50.46388319,35.37576942,2023-12-05 18:51:13.668816,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0
2023-12-05,2023-12-05,10,1,2023-12-05 18:52:04.265765,0:10:00,8,109,50.46388319,35.37576942,2023-12-05 18:51:18.668816,0,0,68,0,68,1,68,0,70,0,74,0,72,0,68,0,68,0,0,0,149,0,149,0
2023-12-05,2023-12-05,10,1,2023-12-05 18:52:04.265765,0:10:00,8,109,50.46388319,35.37576942,2023-12-05 18:51:23.668816,0,0,145,0,145,1,143,0,148,0,169,0,195,0,143,0,145,0,143,0,220,0,224,0
2023-12-05,2023-12-05,10,1,2023-12-05 18:52:04.265765,0:10:00,8,109,50.46388319,35.37576942,2023-12-05 18:51:28.668816,0,0,48,0,48,1,21,0,23,0,27,0,115,0,21,0,21,0,23,0,98,0,97,0
2023-12-05,2023-12-05,10,1,2023-12-05 18:52:04.265765,0:10:00,8,109,50.46388319,35.37576942,2023-12-05 18:51:33.668816,0,0,22,0,22,1,19,0,22,0,19,0,99,0,19,0,19,0,19,0,95,0,96,0
2023-12-05,2023-12-05,10,1,2023-12-05 18:52:04.265765,0:10:00,8,109,50.46388319,35.37576942,2023-12-05 18:51:38.668816,1,0,22,0,22,1,24,0,24,0,51,0,101,0,22,0,22,0,22,0,99,0,101,0
2023-12-05,2023-12-05,10,1,2023-12-05 18:52:04.265765,0:10:00,8,109,50.46388319,35.37576942,2023-12-05 18:51:43.668816,1,0,23,0,23,1,23,0,26,0,59,0,104,0,23,0,23,0,23,0,101,0,100,0
2023-12-05,2023-12-05,10,1,2023-12-05 18:52:04.265765,0:10:00,8,109,50.46388319,35.37576942,2023-12-05 18:51:48.668816,1,0,23,0,23,1,24,0,25,0,55,0,103,0,23,0,23,0,26,0,99,0,119,0
2023-12-05,2023-12-05,10,1,2023-12-05 18:52:04.265765,0:10:00,8,109,50.46388319,35.37576942,2023-12-05 18:51:53.668816,1,0,23,0,23,1,23,0,42,0,49,0,114,0,25,0,23,0,23,0,100,0,97,0
2023-12-05,2023-12-05,10,1,2023-12-05 18:52:04.265765,0:10:00,8,109,50.46388319,35.37576942,2023-12-05 18:51:58.668816,1,0,19,0,19,1,19,0,21,0,21,0,98,0,19,0,19,0,19,0,96,0,97,0
2023-12-05,2023-12-05,10,1,2023-12-05 18:52:04.265765,0:10:00,8,109,50.46388319,35.37576942,2023-12-05 18:52:03.668816,1,1,23,1,23,1,23,0,26,0,43,0,98,0,23,0,39,0,37,0,103,0,104,0
2023-12-05,2023-12-05,10,1,2023-12-05 18:52:04.265765,0:10:00,8,109,50.46388319,35.37576942,2023-12-05 18:52:08.668816,2,1,339,1,339,1,340,0,344,0,351,0,353,0,354,0,339,0,344,0,315,0,315,0
2023-12-05,2023-12-05,10,1,2023-12-05 18:52:04.265765,0:10:00,8,109,50.46388319,35.37576942,2023-12-05 18:52:13.668816,2,1,388,1,388,1,385,0,379,0,388,0,362,0,372,0,372,0,375,0,367,0,386,0
