BEGIN_DATE,END_DATE,NUM_NODES,ATTACK_RATIO,ATTACK_START_TIME,ATTACK_DURATION,ATTACK_PARAMETER,NODE,LAT,LNG,TIME,TIME_FEATURE,ACTIVE,PACKET,ATTACKED,PACKET_109,NODE_109,PACKET_110,NODE_110,PACKET_114,NODE_114,PACKET_131,NODE_131,PACKET_133,NODE_133,PACKET_176,NODE_176,PACKET_209,NODE_209,PACKET_248,NODE_248,PACKET_233,NODE_233,PACKET_170,NODE_170
2023-12-05,2023-12-05,10,1,2023-12-05 20:54:10.509372,0:20:00,8,109,50.46388319,35.37576942,2023-12-05 20:53:14.892741,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0
2023-12-05,2023-12-05,10,1,2023-12-05 20:54:10.509372,0:20:00,8,109,50.46388319,35.37576942,2023-12-05 20:53:19.892741,0,0,1,0,1,1,2,0,4,0,21,0,0,0,1,0,1,0,3,0,75,0,100,0
2023-12-05,2023-12-05,10,1,2023-12-05 20:54:10.509372,0:20:00,8,109,50.46388319,35.37576942,2023-12-05 20:53:24.892741,0,0,19,0,19,1,19,0,29,0,53,0,22,0,22,0,21,0,20,0,100,0,0,0
2023-12-05,2023-12-05,10,1,2023-12-05 20:54:10.509372,0:20:00,8,109,50.46388319,35.37576942,2023-12-05 20:53:29.892741,0,0,53,0,53,1,53,0,49,0,51,0,104,0,50,0,53,0,53,0,129,0,128,0
2023-12-05,2023-12-05,10,1,2023-12-05 20:54:10.509372,0:20:00,8,109,50.46388319,35.37576942,2023-12-05 20:53:34.892741,0,0,19,0,19,1,19,0,23,0,19,0,103,0,19,0,17,0,19,0,96,0,96,0
2023-12-05,2023-12-05,10,1,2023-12-05 20:54:10.509372,0:20:00,8,109,50.46388319,35.37576942,2023-12-05 20:53:39.892741,0,0,19,0,19,1,19,0,22,0,19,0,100,0,19,0,19,0,19,0,95,0,96,0
2023-12-05,2023-12-05,10,1,2023-12-05 20:54:10.509372,0:20:00,8,109,50.46388319,35.37576942,2023-12-05 20:53:44.892741,1,0,20,0,20,1,20,0,22,0,22,0,97,0,20,0,20,0,21,0,99,0,100,0
2023-12-05,2023-12-05,10,1,2023-12-05 20:54:10.509372,0:20:00,8,109,50.46388319,35.37576942,2023-12-05 20:53:49.892741,1,0,22,0,22,1,22,0,25,0,22,0,103,0,22,0,22,0,22,0,98,0,101,0
2023-12-05,2023-12-05,10,1,2023-12-05 20:54:10.509372,0:20:00,8,109,50.46388319,35.37576942,2023-12-05 20:53:54.892741,1,0,32,0,32,1,22,0,24,0,22,0,98,0,22,0,38,0,22,0,99,0,98,0
2023-12-05,2023-12-05,10,1,2023-12-05 20:54:10.509372,0:20:00,8,109,50.46388319,35.37576942,2023-12-05 20:53:59.892741,1,0,41,0,41,1,21,0,24,0,21,0,98,0,21,0,21,0,37,0,98,0,98,0
2023-12-05,2023-12-05,10,1,2023-12-05 20:54:10.509372,0:20:00,8,109,50.46388319,35.37576942,2023-12-05 20:54:04.892741,1,0,24,0,24,1,24,0,27,0,38,0,121,0,24,0,24,0,24,0,103,0,101,0
2023-12-05,2023-12-05,10,1,2023-12-05 20:54:10.509372,0:20:00,8,109,50.46388319,35.37576942,2023-12-05 20:54:09.892741,1,1,41,1,41,1,25,0,27,0,25,0,98,0,41,0,25,0,25,0,119,0,105,0
2023-12-05,2023-12-05,10,1,2023-12-05 20:54:10.509372,0:20:00,8,109,50.46388319,35.37576942,2023-12-05 20:54:14.892741,2,1,343,1,343,1,360,0,361,0,344,0,362,0,344,0,344,0,344,0,322,0,336,0
2023-12-05,2023-12-05,10,1,2023-12-05 20:54:10.509372,0:20:00,8,109,50.46388319,35.37576942,2023-12-05 20:54:19.892741,2,1,366,1,366,1,365,0,372,0,369,0,362,0,365,0,365,0,369,0,359,0,360,0
2023-12-05,2023-12-05,10,1,2023-12-05 20:54:10.509372,0:20:00,8,109,50.46388319,35.37576942,2023-12-05 20:54:24.892741,2,1,453,1,453,1,449,0,453,0,501,0,499,0,452,0,468,0,450,0,451,0,451,0
2023-12-05,2023-12-05,10,1,2023-12-05 20:54:10.509372,0:20:00,8,109,50.46388319,35.37576942,2023-12-05 20:54:29.892741,2,1,403,1,403,1,402,0,408,0,417,0,358,0,403,0,402,0,417,0,403,0,407,0
2023-12-05,2023-12-05,10,1,2023-12-05 20:54:10.509372,0:20:00,8,109,50.46388319,35.37576942,2023-12-05 20:54:34.892741,2,1,356,1,356,1,356,0,358,0,370,0,359,0,357,0,356,0,355,0,359,0,361,0
2023-12-05,2023-12-05,10,1,2023-12-05 20:54:10.509372,0:20:00,8,109,50.46388319,35.37576942,2023-12-05 20:54:39.892741,2,1,362,1,362,1,380,0,363,0,394,0,355,0,366,0,361,0,361,0,361,0,361,0
2023-12-05,2023-12-05,10,1,2023-12-05 20:54:10.509372,0:20:00,8,109,50.46388319,35.37576942,2023-12-05 20:54:44.892741,3,1,358,1,358,1,357,0,362,0,366,0,363,0,364,0,358,0,359,0,356,0,356,0
2023-12-05,2023-12-05,10,1,2023-12-05 20:54:10.509372,0:20:00,8,109,50.46388319,35.37576942,2023-12-05 20:54:49.892741,3,1,378,1,378,1,360,0,363,0,392,0,359,0,377,0,363,0,360,0,361,0,360,0
2023-12-05,2023-12-05,10,1,2023-12-05 20:54:10.509372,0:20:00,8,109,50.46388319,35.37576942,2023-12-05 20:54:54.892741,3,1,360,1,360,1,357,0,359,0,357,0,355,0,359,0,356,0,357,0,377,0,359,0
2023-12-05,2023-12-05,10,1,2023-12-05 20:54:10.509372,0:20:00,8,109,50.46388319,35.37576942,2023-12-05 20:54:59.892741,3,1,365,1,365,1,366,0,380,0,363,0,373,0,364,0,385,0,379,0,367,0,365,0
2023-12-05,2023-12-05,10,1,2023-12-05 20:54:10.509372,0:20:00,8,109,50.46388319,35.37576942,2023-12-05 20:55:04.892741,3,1,399,1,399,1,382,0,366,0,361,0,358,0,362,0,361,0,362,0,364,0,375,0
2023-12-05,2023-12-05,10,1,2023-12-05 20:54:10.509372,0:20:00,8,109,50.46388319,35.37576942,2023-12-05 20:55:09.892741,3,1,358,1,358,1,358,0,359,0,358,0,358,0,358,0,358,0,357,0,353,0,357,0
2023-12-05,2023-12-05,10,1,2023-12-05 20:54:10.509372,0:20:00,8,109,50.46388319,35.37576942,2023-12-05 20:55:14.892741,4,1,357,1,357,1,356,0,361,0,371,0,361,0,358,0,358,0,359,0,358,0,359,0
2023-12-05,2023-12-05,10,1,2023-12-05 20:54:10.509372,0:20:00,8,109,50.46388319,35.37576942,2023-12-05 20:55:19.892741,4,1,361,1,361,1,360,0,360,0,359,0,360,0,357,0,360,0,357,0,360,0,359,0
2023-12-05,2023-12-05,10,1,2023-12-05 20:54:10.509372,0:20:00,8,109,50.46388319,35.37576942,2023-12-05 20:55:24.892741,4,1,359,1,359,1,357,0,360,0,358,0,363,0,358,0,357,0,357,0,359,0,359,0
2023-12-05,2023-12-05,10,1,2023-12-05 20:54:10.509372,0:20:00,8,109,50.46388319,35.37576942,2023-12-05 20:55:29.892741,4,1,384,1,384,1,383,0,374,0,370,0,363,0,386,0,368,0,385,0,369,0,377,0
