BEGIN_DATE,END_DATE,NUM_NODES,ATTACK_RATIO,ATTACK_START_TIME,ATTACK_DURATION,ATTACK_PARAMETER,NODE,LAT,LNG,TIME,TIME_FEATURE,ACTIVE,PACKET,ATTACKED,PACKET_109,NODE_109,PACKET_110,NODE_110,PACKET_114,NODE_114,PACKET_131,NODE_131,PACKET_133,NODE_133,PACKET_176,NODE_176,PACKET_209,NODE_209,PACKET_248,NODE_248,PACKET_233,NODE_233,PACKET_170,NODE_170
2023-12-04,2023-12-04,10,1,2023-12-04 10:15:31.526067,0:10:00,0,109,50.46388319,35.37576942,2023-12-04 10:14:35.946188,0,0,1,0,1,1,1,0,3,0,2,0,0,0,1,0,1,0,1,0,75,0,75,0
2023-12-04,2023-12-04,10,1,2023-12-04 10:15:31.526067,0:10:00,0,109,50.46388319,35.37576942,2023-12-04 10:14:40.946188,0,0,19,0,19,1,19,0,24,0,40,0,0,0,19,0,19,0,22,0,100,0,100,0
2023-12-04,2023-12-04,10,1,2023-12-04 10:15:31.526067,0:10:00,0,109,50.46388319,35.37576942,2023-12-04 10:14:45.946188,0,0,53,0,53,1,54,0,53,0,61,0,38,0,55,0,57,0,55,0,131,0,133,0
2023-12-04,2023-12-04,10,1,2023-12-04 10:15:31.526067,0:10:00,0,109,50.46388319,35.37576942,2023-12-04 10:14:50.946188,0,0,0,0,0,1,0,0,0,0,0,0,106,0,0,0,0,0,0,0,96,0,0,0
2023-12-04,2023-12-04,10,1,2023-12-04 10:15:31.526067,0:10:00,0,109,50.46388319,35.37576942,2023-12-04 10:14:55.946188,0,0,21,0,21,1,19,0,24,0,20,0,103,0,19,0,23,0,20,0,0,0,96,0
2023-12-04,2023-12-04,10,1,2023-12-04 10:15:31.526067,0:10:00,0,109,50.46388319,35.37576942,2023-12-04 10:15:00.946188,0,0,19,0,19,1,19,0,21,0,21,0,97,0,22,0,19,0,19,0,96,0,0,0
2023-12-04,2023-12-04,10,1,2023-12-04 10:15:31.526067,0:10:00,0,109,50.46388319,35.37576942,2023-12-04 10:15:05.946188,1,0,19,0,19,1,19,0,22,0,20,0,98,0,19,0,19,0,19,0,95,0,98,0
2023-12-04,2023-12-04,10,1,2023-12-04 10:15:31.526067,0:10:00,0,109,50.46388319,35.37576942,2023-12-04 10:15:10.946188,1,0,22,0,22,1,22,0,24,0,22,0,102,0,22,0,22,0,22,0,101,0,101,0
2023-12-04,2023-12-04,10,1,2023-12-04 10:15:31.526067,0:10:00,0,109,50.46388319,35.37576942,2023-12-04 10:15:15.946188,1,0,26,0,26,1,28,0,29,0,40,0,102,0,26,0,26,0,26,0,105,0,102,0
2023-12-04,2023-12-04,10,1,2023-12-04 10:15:31.526067,0:10:00,0,109,50.46388319,35.37576942,2023-12-04 10:15:20.946188,1,0,26,0,26,1,26,0,28,0,27,0,105,0,26,0,26,0,42,0,102,0,104,0
2023-12-04,2023-12-04,10,1,2023-12-04 10:15:31.526067,0:10:00,0,109,50.46388319,35.37576942,2023-12-04 10:15:25.946188,1,0,22,0,22,1,22,0,25,0,26,0,99,0,23,0,23,0,22,0,117,0,102,0
2023-12-04,2023-12-04,10,1,2023-12-04 10:15:31.526067,0:10:00,0,109,50.46388319,35.37576942,2023-12-04 10:15:30.946188,1,1,21,1,21,1,21,0,23,0,21,0,102,0,36,0,20,0,21,0,97,0,98,0
2023-12-04,2023-12-04,10,1,2023-12-04 10:15:31.526067,0:10:00,0,109,50.46388319,35.37576942,2023-12-04 10:15:35.946188,2,1,119,1,119,1,119,0,108,0,126,0,117,0,108,0,122,0,105,0,106,0,123,0
2023-12-04,2023-12-04,10,1,2023-12-04 10:15:31.526067,0:10:00,0,109,50.46388319,35.37576942,2023-12-04 10:15:40.946188,2,1,106,1,106,1,106,0,122,0,140,0,100,0,106,0,105,0,106,0,101,0,101,0
2023-12-04,2023-12-04,10,1,2023-12-04 10:15:31.526067,0:10:00,0,109,50.46388319,35.37576942,2023-12-04 10:15:45.946188,2,1,100,1,100,1,95,0,100,0,98,0,100,0,95,0,95,0,95,0,96,0,97,0
2023-12-04,2023-12-04,10,1,2023-12-04 10:15:31.526067,0:10:00,0,109,50.46388319,35.37576942,2023-12-04 10:15:50.946188,2,1,98,1,98,1,100,0,103,0,130,0,100,0,100,0,100,0,116,0,101,0,99,0
