BEGIN_DATE,END_DATE,NUM_NODES,ATTACK_RATIO,ATTACK_START_TIME,ATTACK_DURATION,ATTACK_PARAMETER,NODE,LAT,LNG,TIME,TIME_FEATURE,ACTIVE,PACKET,ATTACKED,PACKET_109,NODE_109,PACKET_110,NODE_110,PACKET_114,NODE_114,PACKET_131,NODE_131,PACKET_133,NODE_133,PACKET_176,NODE_176,PACKET_209,NODE_209,PACKET_248,NODE_248,PACKET_233,NODE_233,PACKET_170,NODE_170
2023-12-04,2023-12-04,10,1,2023-12-04 18:25:26.604923,0:10:00,2,109,50.46388319,35.37576942,2023-12-04 18:24:31.027474,0,0,1,0,1,1,1,0,4,0,1,0,75,0,1,0,1,0,1,0,75,0,75,0
2023-12-04,2023-12-04,10,1,2023-12-04 18:25:26.604923,0:10:00,2,109,50.46388319,35.37576942,2023-12-04 18:24:36.027474,0,0,84,0,84,1,19,0,21,0,19,0,102,0,19,0,25,0,20,0,100,0,100,0
2023-12-04,2023-12-04,10,1,2023-12-04 18:25:26.604923,0:10:00,2,109,50.46388319,35.37576942,2023-12-04 18:24:41.027474,0,0,92,0,92,1,54,0,59,0,56,0,120,0,54,0,50,0,53,0,134,0,131,0
2023-12-04,2023-12-04,10,1,2023-12-04 18:25:26.604923,0:10:00,2,109,50.46388319,35.37576942,2023-12-04 18:24:46.027474,0,0,33,0,33,1,19,0,21,0,29,0,98,0,19,0,19,0,19,0,100,0,96,0
2023-12-04,2023-12-04,10,1,2023-12-04 18:25:26.604923,0:10:00,2,109,50.46388319,35.37576942,2023-12-04 18:24:51.027474,0,0,19,0,19,1,19,0,22,0,24,0,99,0,21,0,19,0,21,0,96,0,97,0
2023-12-04,2023-12-04,10,1,2023-12-04 18:25:26.604923,0:10:00,2,109,50.46388319,35.37576942,2023-12-04 18:24:56.027474,0,0,39,0,39,1,19,0,22,0,20,0,97,0,19,0,19,0,19,0,95,0,98,0
2023-12-04,2023-12-04,10,1,2023-12-04 18:25:26.604923,0:10:00,2,109,50.46388319,35.37576942,2023-12-04 18:25:01.027474,1,0,0,0,0,1,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0
2023-12-04,2023-12-04,10,1,2023-12-04 18:25:26.604923,0:10:00,2,109,50.46388319,35.37576942,2023-12-04 18:25:06.027474,1,0,25,0,25,1,19,0,21,0,20,0,0,0,19,0,19,0,19,0,96,0,95,0
2023-12-04,2023-12-04,10,1,2023-12-04 18:25:26.604923,0:10:00,2,109,50.46388319,35.37576942,2023-12-04 18:25:11.027474,1,0,63,0,63,1,25,0,26,0,23,0,100,0,37,0,23,0,23,0,99,0,102,0
2023-12-04,2023-12-04,10,1,2023-12-04 18:25:26.604923,0:10:00,2,109,50.46388319,35.37576942,2023-12-04 18:25:16.027474,1,0,25,0,25,1,21,0,23,0,22,0,99,0,21,0,21,0,35,0,98,0,98,0
2023-12-04,2023-12-04,10,1,2023-12-04 18:25:26.604923,0:10:00,2,109,50.46388319,35.37576942,2023-12-04 18:25:21.027474,1,0,22,0,22,1,21,0,24,0,47,0,100,0,23,0,21,0,21,0,104,0,115,0
2023-12-04,2023-12-04,10,1,2023-12-04 18:25:26.604923,0:10:00,2,109,50.46388319,35.37576942,2023-12-04 18:25:26.027474,1,1,25,1,25,1,25,0,27,0,43,0,119,0,25,0,25,0,27,0,101,0,102,0
2023-12-04,2023-12-04,10,1,2023-12-04 18:25:26.604923,0:10:00,2,109,50.46388319,35.37576942,2023-12-04 18:25:31.027474,2,1,130,1,130,1,144,0,132,0,130,0,125,0,130,0,129,0,135,0,143,0,128,0
2023-12-04,2023-12-04,10,1,2023-12-04 18:25:26.604923,0:10:00,2,109,50.46388319,35.37576942,2023-12-04 18:25:36.027474,2,1,169,1,169,1,142,0,161,0,143,0,134,0,156,0,143,0,139,0,136,0,139,0
2023-12-04,2023-12-04,10,1,2023-12-04 18:25:26.604923,0:10:00,2,109,50.46388319,35.37576942,2023-12-04 18:25:41.027474,2,1,135,1,135,1,131,0,134,0,131,0,133,0,131,0,147,0,129,0,131,0,130,0
